1.772 547393 739.86 4.44028e-007 2.18686 22660.3 22662.5 524730
1.773 548988 740.937 4.59468e-007 2.23534 22856.5 22858.7 526130
1.774 550286 741.813 4.75435e-007 2.28485 23054 23056.3 527230
1.775 550931 742.248 4.91948e-007 2.33541 23253 23255.3 527676
1.777 550604 742.027 5.26685e-007 2.43981 23655.2 23657.6 526947
1.778 549208 741.086 5.44947e-007 2.49369 23858.4 23860.9 525347
1.779 546971 739.575 5.63831e-007 2.54871 24063 24065.6 522906
1.78 544384 737.824 5.83359e-007 2.60491 24269.1 24271.7 520112
1.781 542021 736.221 6.03552e-007 2.6623 24476.7 24479.3 517542
1.783 540365 735.095 6.46022e-007 2.78076 24896.1 24898.9 515466
1.784 539655 734.612 6.68346e-007 2.84189 25108 25110.9 514544
1.785 539824 734.727 6.91428e-007 2.90431 25321.4 25324.3 514500
1.786 536390 732.386 7.15294e-007 2.96806 25536.3 25539.3 510850
1.788 503284 709.425 7.65482e-007 3.09962 25970.5 25973.6 477310
1.789 415381 644.5 7.91859e-007 3.16749 26189.9 26193.1 389188
1.79 401832 633.902 8.1913e-007 3.2368 26410.8 26414 375418
1.791 445735 667.634 8.47323e-007 3.30757 26633.2 26636.5 419099
1.793 475259 689.39 9.06603e-007 3.45362 27082.6 27086 448173
1.794 512496 715.888 9.37754e-007 3.52896 27309.6 27313.1 485183
1.795 572955 756.938 9.69957e-007 3.60589 27538.1 27541.7 545413
1.796 585883 765.43 1.00325e-006 3.68443 27768.2 27771.9 558111
1.798 535353 731.678 1.07323e-006 3.84649 28233 28236.9 507116
1.799 454711 674.322 1.11e-006 3.93007 28467.8 28471.7 426239
1.8 454568 674.217 1.14801e-006 4.01541 28704.2 28708.2 425860
1.801 534331 730.98 1.1873e-006 4.10253 28942.1 28946.2 505385
1.803 562985 750.323 1.26988e-006 4.28228 29422.8 29427.1 533558
1.804 504260 710.112 1.31327e-006 4.37498 29665.6 29670 474590
1.805 454849 674.425 1.35811e-006 4.46962 29909.9 29914.4 424935
1.807 442556 665.249 1.45235e-006 4.66484 30403.5 30408.2 412148
1.808 453785 673.636 1.50186e-006 4.76551 30652.8 30657.6 423128
1.809 448925 670.018 1.55302e-006 4.86827 30903.7 30908.6 418016
1.81 471380 686.571 1.6059e-006 4.97317 31156.2 31161.2 440219
1.812 482512 694.631 1.71701e-006 5.18953 31666.3 31671.5 450841
1.813 459573 677.918 1.77537e-006 5.30109 31923.8 31929.1 427644
1.814 470187 685.702 1.83567e-006 5.41496 32183.1 32188.5 437999
1.816 495967 704.249 1.96239e-006 5.64981 32706.5 32712.2 463254
1.817 501443 708.126 2.02893e-006 5.77089 32970.8 32976.6 468466
